"Binomial","GeogRangeIUCN","HetHab_VarEVI_1Km","HetHab_VarEVI_5Km","HetHab_VarEVI_50Km","HetTopo_Rugged_1Km","HetTopo_Rugged_5Km","HetTopo_Rugged_50Km","HumPopDen_1Km","HumPopDen_5Km","HumPopDen_50Km","MidLat","PctPAOverlap","PrimaryBiome"
"Bathyergus_janetta",12034.8372145937,562.937866210938,576.430847167969,2098.07641601562,13.2612962722778,13.2308902740479,13.5818748474121,1.79942870140076,1.74348545074463,1.84556305408478,-30.2301316410439,0.104146813411899,13
"Bathyergus_suillus",44075.9551445336,943.9814453125,949.092224121094,2526.9755859375,17.4844436645508,17.3355751037598,16.0484828948975,148.524063110352,148.197967529297,144.595993041992,-33.4941823476041,0,12
"Bdeogale_crassicauda",1497517.78999888,438.090606689453,442.891998291016,935.193542480469,9.17579650878906,9.1738166809082,9.09425830841064,58.2743873596191,59.2041358947754,59.9198455810547,-12.2148912988763,0.117185372144101,7
"Bdeogale_jacksoni",63953.3727311526,412.685150146484,413.677459716797,1112.83520507812,16.9391574859619,16.9198589324951,15.9909420013428,381.188323974609,383.725952148438,372.596069335938,0.462144704653926,0.0816538574087697,7
"Bdeogale_nigripes",2110590.77422376,293.162017822266,295.347778320312,599.132202148438,10.1188821792603,10.1151142120361,10.0713634490967,28.8081970214844,28.8877124786377,31.4847106933594,2.05853141512416,0.0644281152867898,1
"Beamys_hindei",337356.588756171,429.719451904297,436.219696044922,922.613830566406,9.99834251403809,9.99433708190918,9.82061195373535,107.505966186523,109.840003967285,108.381683349609,-7.7455285753789,0.162876025774246,7
"Beatragus_hunteri",10578.2524339954,442.933258056641,444.646087646484,1158.80090332031,0.797478079795837,0.79980593919754,0.826761841773987,22.9436683654785,22.8416996002197,21.5684700012207,-1.34966499498227,0.00530973742520765,7
"Bunolagus_monticularis",45473.9251158724,781.897583007812,782.136108398438,2155.86645507812,12.3609819412231,12.3790950775146,12.619288444519,2.54696655273438,2.76910018920898,3.82618069648743,-31.8181865080685,0,13
"Calcochloris_obtusirostris",115455.28359286,457.362121582031,462.844390869141,1011.96417236328,3.08569383621216,3.07103276252747,3.16953778266907,54.2840347290039,54.5228805541992,53.3659782409668,-23.1379655512785,0.0648707676178693,7
"Calcochloris_tytonis",312.206861823975,642.704284667969,643.737731933594,1115,0.839975118637085,0.835879921913147,1.36799919605255,81.1513900756836,80.5532760620117,66.3863830566406,2.77576651059212,0,7
"Canis_adustus",10714383.8492599,440.469970703125,443.450836181641,964.56396484375,7.22795867919922,7.22654962539673,7.21017837524414,64.4957504272461,65.5631103515625,65.8724899291992,-2.17586632279832,0.0815381254700504,7
"Canis_mesomelas",6453409.87276452,517.064453125,519.455444335938,1319.10852050781,8.72404003143311,8.71753597259521,8.62737083435059,48.3948211669922,48.8801612854004,48.900936126709,-24.8447107090642,0.0760788502936201,7
"Canis_simensis",6131.38303942686,656.898315429688,655.249816894531,1779.54614257812,37.7128829956055,37.853515625,34.1952438354492,142.535400390625,142.447982788086,147.039688110352,6.93279902144839,0.368994930464861,10
"Capra_walie",844.923837520361,727.751708984375,730.524047851562,1739.44714355469,80.7777328491211,79.1312942504883,60.334114074707,112.138046264648,112.09831237793,100.515350341797,13.3041521765835,0.295055923586117,10
"Caracal_aurata",4042047.60574581,317.940093994141,320.736022949219,665.583923339844,10.171727180481,10.1674566268921,10.0642032623291,49.0469589233398,49.721794128418,50.4907531738281,-0.547102303172249,0.0535068843643009,1
"Cardioderma_cor",2246034.19451996,571.082946777344,573.793701171875,1578.58435058594,9.54438972473145,9.54010772705078,9.44900894165039,55.6198425292969,55.9110984802246,56.6747589111328,5.33496533163319,0.0411858692691746,7
"Carpitalpa_arendsi",9827.83393101428,537.5322265625,537.879943847656,1304.93603515625,32.3856201171875,32.3058013916016,27.8577747344971,68.9011993408203,68.7065353393555,66.3107986450195,-19.2206822452386,0.0508858583249183,10
"Casinycteris_argynnis",1707684.63140596,283.020904541016,285.419647216797,644.020935058594,8.55312538146973,8.5530891418457,8.56352710723877,27.8115634918213,27.7774829864502,27.9139938354492,-0.916102518050299,0.0563929530312444,1
"Cephalophus_callipygus",745835.02089399,316.975128173828,320.162963867188,603.659484863281,10.6823558807373,10.6778707504272,10.6230182647705,19.5679206848145,19.5155849456787,19.1631336212158,0.780875665324333,0.074864636456517,1
"Cephalophus_dorsalis",3569429.30902999,325.634979248047,328.626098632812,686.593811035156,10.0899534225464,10.0865631103516,10.0201482772827,52.6210136413574,53.0336837768555,53.6616477966309,-1.3304315684381,0.0508077975648984,1
"Cephalophus_harveyi",349798.996692686,450.585021972656,453.571166992188,1120.94226074219,13.8150930404663,13.8031673431396,13.1016511917114,104.381141662598,104.594787597656,104.751472473145,-6.54780952727386,0.0797536797647118,7
"Cephalophus_jentinki",59693.1004069502,322.112609863281,322.416778564453,567.228088378906,10.7757358551025,10.7241220474243,10.1923313140869,29.5481739044189,30.190486907959,37.0543174743652,5.76474053938046,0.108808189768278,1
"Cephalophus_leucogaster",1003258.28023035,284.067077636719,286.095062255859,569.236145019531,10.6983671188354,10.6948013305664,10.6522302627563,20.9835243225098,20.9982833862305,21.3353157043457,0.582470299231048,0.0856583230709319,1
