"Binomial","MeanTemp_1Km","MeanPrecip_1Km","TempSeas_1Km","PrecipSeas_1Km","MeanTemp_5Km","MeanPrecip_5Km","TempSeas_5Km","PrecipSeas_5Km","MeanTemp_50Km","TempSeas_50Km","MeanPrecip_50Km","PrecipSeas_50Km"
"Crossarchus_platycephalus",24.7759895324707,1864.48840332031,87.0353012084961,60.6873016357422,24.7821502685547,1868.54382324219,87.0353698730469,60.7007827758789,24.7881374359131,87.2013778686523,1867.75134277344,60.7595901489258
"Cryptochloris_zyli",18.1657485961914,225.035507202148,352.650482177734,66.8837356567383,18.1640148162842,224.78450012207,352.225891113281,66.9119338989258,18.2195205688477,363.028533935547,228.111236572266,66.2592544555664
"Cryptomys_hottentotus",16.1200122833252,406.926452636719,459.522033691406,46.474739074707,16.1207637786865,406.958587646484,459.405242919922,46.4613227844238,16.1282196044922,459.094696044922,407.079010009766,46.4674491882324
"Ctenodactylus_gundi",19.3120899200439,151.600997924805,759.658325195312,50.9860534667969,19.3117904663086,151.573135375977,759.655334472656,50.9853096008301,19.2890186309814,759.302673339844,152.920379638672,50.9829177856445
"Ctenodactylus_vali",20.3990745544434,107.726402282715,817.631408691406,53.4743041992188,20.3990364074707,107.65274810791,817.615173339844,53.5116348266602,20.3932857513428,816.694396972656,107.561019897461,53.5685806274414
"Cynictis_penicillata",19.2882385253906,380.806396484375,439.733367919922,82.9611663818359,19.2879276275635,380.811798095703,439.697845458984,82.9580001831055,19.2868576049805,439.448852539062,380.911743164062,82.9414596557617
"Damaliscus_lunatus",22.8012065887451,877.307861328125,231.489700317383,92.8497543334961,22.8013076782227,877.28759765625,231.455215454102,92.8474655151367,22.785493850708,231.37858581543,877.744812011719,92.8611145019531
"Damaliscus_pygargus",16.1511859893799,624.707092285156,448.462127685547,66.5920486450195,16.1513137817383,624.635498046875,448.391662597656,66.5815582275391,16.151927947998,448.378753662109,623.707458496094,66.5481033325195
"Dasymys_foxi",24.9798069000244,1079.31323242188,205.008453369141,109.258483886719,24.9801692962646,1079.30639648438,204.982055664062,109.260215759277,25.0594081878662,205.256973266602,1079.43017578125,109.329238891602
"Dasymys_incomtus",22.2741775512695,1206.23657226562,149.793670654297,75.5129165649414,22.2739524841309,1206.17370605469,149.767837524414,75.5023193359375,22.2753314971924,149.824783325195,1205.7138671875,75.5137252807617
"Dasymys_montanus",13.0726413726807,1589.30603027344,39.6448822021484,31.3033256530762,13.2519025802612,1587.24536132812,39.3899002075195,31.1916408538818,19.0516967773438,35.5243759155273,1352.03442382812,33.1360282897949
"Dasymys_nudipes",20.5174732208252,984.600280761719,191.1640625,98.7091827392578,20.5175590515137,984.561096191406,191.112548828125,98.688720703125,20.5319709777832,191.698913574219,981.660705566406,98.7807540893555
"Dasymys_rufulus",26.4750652313232,1488.31115722656,147.764205932617,84.8937835693359,26.4756526947021,1490.30822753906,147.652801513672,84.9097137451172,26.476957321167,147.719467163086,1489.8935546875,84.9560928344727
"Delanymys_brooksi",14.8790473937988,1657.60217285156,30.7287769317627,46.830451965332,14.9787092208862,1651.96826171875,30.4373073577881,46.7674255371094,17.1451473236084,31.7018299102783,1490.10375976562,45.4821014404297
"Dendrohyrax_arboreus",21.2951717376709,1057.10705566406,161.988067626953,89.2600631713867,21.2952079772949,1057.06762695312,161.966903686523,89.2398910522461,21.3105564117432,161.959381103516,1056.39709472656,89.2431793212891
"Dendrohyrax_dorsalis",24.5166721343994,1764.80102539062,74.3816299438477,51.119327545166,24.5182056427002,1765.62194824219,74.3723526000977,51.1337089538574,24.5201396942139,74.4488983154297,1765.10144042969,51.1793670654297
"Dendrohyrax_validus",21.5034160614014,1242.76391601562,161.937576293945,82.340705871582,21.5361652374268,1241.35876464844,161.839462280273,82.2164459228516,22.0687427520752,162.020812988281,1186.61975097656,82.7098922729492
"Dendromus_insignis",15.0331468582153,1333.2421875,53.3224945068359,44.6072158813477,15.0517072677612,1332.36962890625,53.1776657104492,44.5480766296387,16.3839836120605,53.5670928955078,1258.99609375,46.59716796875
"Dendromus_kahuziensis",13.5742874145508,1932.03393554688,29.0762805938721,45.0504684448242,13.7737512588501,1925.87902832031,28.9089603424072,44.9122428894043,17.3557567596436,30.9418792724609,1741.943359375,44.7898368835449
"Dendromus_kivu",16.494068145752,1491.53552246094,30.5636425018311,38.689525604248,16.5200614929199,1489.48693847656,30.3767642974854,38.627613067627,17.7979145050049,30.3523426055908,1412.7734375,38.6413536071777
"Dendromus_lachaisei",25.085355758667,1578.19421386719,90.4281845092773,65.0637054443359,25.0848484039307,1578.19836425781,90.3954544067383,65.0623626708984,25.1054954528809,91.0490417480469,1575.15405273438,65.0957336425781
"Dendromus_lovati",14.8824739456177,1127.59167480469,113.331069946289,96.4160461425781,14.9003791809082,1127.08288574219,113.154495239258,96.3918609619141,15.9552383422852,117.195693969727,1094.73986816406,95.571533203125
"Dendromus_melanotis",20.6969413757324,791.2861328125,292.810150146484,91.7835159301758,20.6969051361084,791.262817382812,292.775848388672,91.7666778564453,20.7068157196045,292.753082275391,791.039306640625,91.7637939453125
"Dendromus_mesomelas",19.4933776855469,784.98876953125,263.357391357422,79.8104019165039,19.4926567077637,784.893127441406,263.337554931641,79.7492141723633,19.5042533874512,263.805786132812,783.100402832031,79.7398376464844
"Dendromus_messorius",23.4047203063965,1462.95678710938,89.68701171875,49.9107894897461,23.4052696228027,1462.96496582031,89.63427734375,49.8945922851562,23.4434928894043,89.3611526489258,1465.38330078125,50.0204162597656
"Dendromus_mystacalis",21.0670738220215,977.717407226562,220.72509765625,89.5023345947266,21.0677719116211,977.706970214844,220.69709777832,89.4882965087891,21.0792388916016,220.756256103516,977.560974121094,89.486457824707
"Dendromus_nyikae",21.2325611114502,1027.04650878906,218.921722412109,99.6635894775391,21.2325630187988,1027.03210449219,218.896530151367,99.6608581542969,21.234884262085,218.870330810547,1026.78552246094,99.6608963012695
"Dendromus_oreas",21.2470932006836,2723.63061523438,102.353706359863,61.4523963928223,21.3631916046143,2731.33374023438,101.562271118164,61.5660934448242,24.2920951843262,87.808479309082,2782.45361328125,67.3271560668945
"Dendromus_ruppi",21.561803817749,1310.60339355469,126.097381591797,63.6399803161621,21.5943164825439,1309.07482910156,126.137008666992,63.5854034423828,23.0033721923828,128.803833007812,1242.65124511719,62.5378684997559
"Dendromus_vernayi",19.9144096374512,1352.16052246094,116.310104370117,85.3115386962891,19.905345916748,1353.07958984375,116.166885375977,85.3012313842773,20.1346244812012,122.644859313965,1316.47277832031,85.8653717041016
"Dendroprionomys_rousseloti",25.2009506225586,1470.91125488281,127.33292388916,71.2764739990234,25.2005920410156,1467.43957519531,127.453605651855,71.2936859130859,24.9632587432861,132.694488525391,1439.21374511719,72.4690933227539
"Deomys_ferrugineus",23.7833423614502,1711.529296875,70.9961700439453,49.5189399719238,23.7842674255371,1711.72155761719,70.9816818237305,49.5242538452148,23.7863578796387,71.0506439208984,1711.30529785156,49.5639686584473
"Dephomys_defua",25.8539752960205,1912.75268554688,100.050842285156,64.2669830322266,25.8543949127197,1913.02563476562,100.024757385254,64.2895965576172,25.8582439422607,100.26725769043,1911.54846191406,64.3940582275391
"Desmodilliscus_braueri",28.008264541626,190.659912109375,415.309783935547,149.127990722656,28.0082130432129,190.652923583984,415.301330566406,149.133804321289,28.00608253479,415.332244873047,191.089080810547,149.052108764648
"Desmodillus_auricularis",19.5181865692139,317.640380859375,443.654815673828,84.6241073608398,19.5179481506348,317.590209960938,443.594818115234,84.6281280517578,19.5126686096191,443.306945800781,318.218231201172,84.5896530151367
"Desmomys_harringtoni",18.8015079498291,1289.28759765625,121.735641479492,86.6697158813477,18.8029479980469,1289.16149902344,121.581787109375,86.6749038696289,18.9130096435547,122.191665649414,1280.23681640625,86.6008377075195
"Desmomys_yaldeni",18.7624435424805,1745.69287109375,84.0286712646484,52.9578323364258,18.7676372528076,1745.19482421875,83.904899597168,52.9605255126953,19.0264625549316,83.8546295166016,1721.24194335938,53.5101585388184
"Diceros_bicornis",21.2446784973145,738.697509765625,276.390533447266,92.1687698364258,21.2448711395264,738.647644042969,276.350738525391,92.156120300293,21.2424907684326,276.322204589844,738.679809570312,92.1439056396484
"Dologale_dybowskii",24.2470188140869,1422.45495605469,96.1232070922852,57.3534355163574,24.2469635009766,1422.45007324219,96.0914764404297,57.3498802185059,24.247371673584,96.015754699707,1422.32299804688,57.3672294616699
"Dorcatragus_megalotis",23.9656620025635,171.691879272461,280.356170654297,78.1123123168945,23.9773082733154,171.413864135742,280.385009765625,78.1418914794922,24.5464763641357,284.183319091797,161.451126098633,78.7685623168945
"Eidolon_helvum",23.717565536499,1192.01538085938,169.222183227539,82.2024383544922,23.7188453674316,1192.35107421875,169.179077148438,82.2015228271484,23.7192115783691,169.205291748047,1192.17175292969,82.2181396484375
"Elephantulus_brachyrhynchus",21.4093189239502,917.093811035156,224.414276123047,93.7299728393555,21.409366607666,917.082275390625,224.390060424805,93.7233734130859,21.4155387878418,224.392135620117,917.245544433594,93.7183456420898
"Elephantulus_edwardii",16.36891746521,307.911193847656,458.019683837891,41.0799903869629,16.3696022033691,307.888061523438,457.983856201172,41.0665283203125,16.396692276001,456.944458007812,308.739440917969,41.0107383728027
"Elephantulus_fuscipes",24.1704120635986,1404.72570800781,109.696250915527,55.1967658996582,24.1704177856445,1404.70166015625,109.663375854492,55.1940536499023,24.1803855895996,109.321304321289,1402.58288574219,55.179859161377
"Elephantulus_fuscus",24.2130107879639,922.84716796875,264.104125976562,100.727432250977,24.2129096984863,922.845825195312,264.092376708984,100.721961975098,24.1883792877197,264.172454833984,925.010009765625,100.69091796875
"Elephantulus_intufi",21.0982227325439,370.111297607422,403.926452636719,101.203453063965,21.0982894897461,370.096252441406,403.908721923828,101.202445983887,21.0987148284912,403.752166748047,370.140014648438,101.186904907227
"Elephantulus_myurus",19.2385120391846,608.042175292969,393.746032714844,88.9065246582031,19.2385101318359,608.022888183594,393.733428955078,88.9048309326172,19.241455078125,393.440155029297,608.906799316406,88.8875885009766
"Elephantulus_pilicaudus",15.2347116470337,216.45361328125,549.663940429688,46.6952171325684,15.2347841262817,216.374221801758,549.6513671875,46.6871643066406,15.342209815979,549.15869140625,215.189605712891,46.7392883300781
"Elephantulus_revoilii",24.1301765441895,160.960952758789,240.700592041016,93.2593612670898,24.1334552764893,160.821228027344,240.763275146484,93.2800216674805,24.186710357666,240.722412109375,160.32746887207,93.3467254638672
"Elephantulus_rozeti",17.1412124633789,276.812866210938,683.238525390625,51.8609275817871,17.1420555114746,276.777252197266,683.096130371094,51.8700256347656,17.1606369018555,682.748596191406,276.897186279297,51.9465408325195
"Elephantulus_rufescens",23.6218357086182,647.9326171875,117.463180541992,86.2045669555664,23.621955871582,647.928405761719,117.42845916748,86.1831512451172,23.6278953552246,117.525398254395,648.672973632812,86.2137222290039
"Elephantulus_rupestris",17.95192527771,216.214950561523,454.881683349609,69.8781433105469,17.9520797729492,216.178634643555,454.851745605469,69.8863830566406,17.9617290496826,454.496124267578,216.641845703125,69.8317031860352
"Eliomys_munbyanus",17.6578941345215,295.272216796875,660.613647460938,54.2245025634766,17.6599636077881,295.535766601562,660.13671875,54.2620124816895,17.6812210083008,660.0625,294.932434082031,54.2775573730469
"Epixerus_ebii",25.2735080718994,2011.15234375,94.4745483398438,62.8622512817383,25.2743759155273,2011.19909667969,94.4736022949219,62.878490447998,25.2746124267578,94.5962371826172,2009.71826171875,62.9631729125977
"Epomophorus_angolensis",21.7357006072998,878.591003417969,184.108322143555,99.982536315918,21.7373561859131,878.259460449219,184.094802856445,99.9685134887695,21.7340393066406,184.126693725586,877.971008300781,99.9567642211914
"Epomophorus_anselli",20.8770427703857,841.268127441406,252.123336791992,121.12801361084,20.8761539459229,841.167907714844,252.102493286133,121.15559387207,20.7387847900391,249.596343994141,853.156311035156,120.65185546875
"Epomophorus_crypturus",22.1739234924316,919.363647460938,257.86669921875,99.8869934082031,22.1748561859131,919.369567871094,257.83056640625,99.8655242919922,22.1725769042969,257.858489990234,919.274841308594,99.8702239990234
"Epomophorus_gambianus",26.2311210632324,1139.54345703125,170.109573364258,97.7722778320312,26.2315845489502,1139.83947753906,170.052978515625,97.7853622436523,26.2335567474365,170.104568481445,1139.43737792969,97.8061752319336
"Epomophorus_grandis",24.4607734680176,1406.5146484375,92.5322494506836,72.4025726318359,24.4695320129395,1401.84631347656,94.8887329101562,72.7142105102539,24.4715671539307,92.4875106811523,1389.80224609375,73.2745361328125
"Epomophorus_labiatus",24.1280212402344,937.893188476562,134.932022094727,82.2453994750977,24.1280574798584,937.879272460938,134.882797241211,82.2356643676758,24.120532989502,134.860122680664,938.388427734375,82.204231262207
"Epomophorus_minimus",20.6801700592041,817.013305664062,104.886779785156,68.8224334716797,20.6805591583252,816.992797851562,104.781616210938,68.784538269043,20.7129077911377,104.850807189941,816.208312988281,68.9866485595703
"Epomophorus_minor",21.9155712127686,951.696533203125,136.161392211914,88.8583679199219,21.9162445068359,951.697021484375,136.112930297852,88.8413772583008,21.9254169464111,136.139831542969,951.4599609375,88.871955871582
"Epomophorus_wahlbergi",21.9740772247314,1037.52978515625,175.236663818359,87.8759841918945,21.9751262664795,1037.51708984375,175.214385986328,87.8560256958008,21.9773902893066,175.283905029297,1037.19287109375,87.8640213012695
"Epomops_buettikoferi",26.119592666626,1643.13781738281,129.905242919922,76.0675354003906,26.1210136413574,1643.71508789062,129.863754272461,76.0835189819336,26.122522354126,129.888961791992,1643.90673828125,76.1495971679688
"Epomops_dobsonii",20.7415351867676,1098.69274902344,215.251495361328,103.65739440918,20.7416725158691,1098.6650390625,215.230880737305,103.653289794922,20.7481861114502,215.208206176758,1098.49829101562,103.648704528809
"Epomops_franqueti",24.1146278381348,1579.60681152344,82.5511322021484,59.4972381591797,24.1161212921143,1580.14855957031,82.5281372070312,59.5003318786621,24.1184368133545,82.5870742797852,1579.5986328125,59.5291519165039
"Eptesicus_floweri",27.5768299102783,238.434555053711,358.004547119141,154.764724731445,27.5767974853516,238.426666259766,357.996765136719,154.766616821289,27.5732669830322,358.133544921875,238.802780151367,154.709747314453
"Eptesicus_hottentotus",19.743013381958,512.368591308594,406.249176025391,90.7807235717773,19.7429866790771,512.338806152344,406.235626220703,90.7837677001953,19.74609375,406.016845703125,512.614929199219,90.7531356811523
"Equus_africanus",27.8526306152344,233.77018737793,270.200225830078,58.3975143432617,27.8505573272705,233.739639282227,270.136962890625,58.4111480712891,27.793529510498,269.589813232422,239.308654785156,58.3402252197266
"Equus_grevyi",24.2902221679688,448.542022705078,90.9155502319336,91.0171661376953,24.2906551361084,448.459686279297,90.8805618286133,90.9857635498047,24.3203296661377,90.8980178833008,449.448425292969,90.8977279663086
"Equus_quagga",21.50803565979,724.519348144531,259.834533691406,95.1373901367188,21.507999420166,724.529296875,259.815246582031,95.1225967407227,21.508020401001,259.695434570312,724.930236816406,95.1278915405273
"Equus_zebra",19.7069568634033,226.963317871094,325.519622802734,106.21728515625,19.7062034606934,226.877975463867,325.443786621094,106.233512878418,19.716287612915,325.788024902344,226.563491821289,106.061386108398
"Eremitalpa_granti",18.8118114471436,115.743988037109,282.981109619141,67.7057952880859,18.8069839477539,115.773544311523,282.864959716797,67.7267074584961,18.7845306396484,285.174194335938,117.597183227539,67.8459777832031
"Erythrocebus_patas",26.8409385681152,825.446594238281,231.721618652344,113.450729370117,26.8409442901611,825.531921386719,231.680923461914,113.452774047852,26.8404903411865,231.724182128906,825.697204589844,113.445205688477
"Eudorcas_albonotata",27.4343109130859,889.751220703125,140.57698059082,75.3990707397461,27.4340515136719,889.748168945312,140.553985595703,75.3998565673828,27.4206008911133,140.277679443359,890.606079101562,75.4123992919922
"Eudorcas_rufifrons",28.0343265533447,452.716918945312,291.337249755859,139.421340942383,28.0342464447021,452.707824707031,291.322906494141,139.424545288086,28.0308132171631,291.424560546875,453.171264648438,139.396377563477
"Eudorcas_thomsonii",20.6279907226562,733.505126953125,122.831359863281,78.4782638549805,20.6275787353516,733.571472167969,122.804382324219,78.4395980834961,20.595142364502,122.834014892578,742.893981933594,78.5456314086914
"Euoticus_elegantulus",24.3953609466553,1720.64868164062,86.1331100463867,58.1205673217773,24.396240234375,1720.76586914062,86.1417922973633,58.1320381164551,24.3982791900635,86.173698425293,1720.77478027344,58.1544303894043
"Euoticus_pallidus",25.6451015472412,2446.45776367188,96.6654739379883,68.4028930664062,25.6438694000244,2447.41235351562,96.6107940673828,68.3837814331055,25.6194114685059,97.1501388549805,2444.94506835938,68.4187774658203
"Felis_nigripes",19.29518699646,391.816131591797,460.622650146484,81.6883773803711,19.2952213287354,391.787475585938,460.610900878906,81.6877517700195,19.2962265014648,460.360534667969,392.116088867188,81.6822280883789
"Felovia_vae",28.8975734710693,213.689743041992,446.513458251953,129.977020263672,28.897668838501,213.667144775391,446.503051757812,129.988739013672,28.8891201019287,446.393951416016,214.144241333008,130.059341430664
"Fukomys_anselli",21.089485168457,822.403747558594,288.146423339844,120.39387512207,21.0915584564209,822.329467773438,288.151245117188,120.403625488281,21.1770267486572,288.921539306641,822.236511230469,120.51407623291
"Fukomys_bocagei",20.6403770446777,1054.91357421875,216.033569335938,96.9096450805664,20.6408195495605,1054.82897949219,216.011734008789,96.9048461914062,20.6463108062744,215.998733520508,1054.00915527344,96.9326400756836
"Fukomys_damarensis",21.8955669403076,433.091400146484,404.923522949219,101.688690185547,21.8955345153809,433.084350585938,404.916351318359,101.689872741699,21.8941650390625,404.851959228516,433.208221435547,101.70002746582
"Fukomys_darlingi",20.1636524200439,838.27099609375,292.175842285156,104.694702148438,20.1639213562012,838.253234863281,292.161468505859,104.688896179199,20.205322265625,292.207061767578,836.959045410156,104.743843078613
"Fukomys_foxi",22.8979301452637,1267.0947265625,173.644271850586,101.776504516602,22.9036979675293,1267.1376953125,173.621688842773,101.773178100586,23.2151546478271,174.571670532227,1266.98071289062,101.903945922852
"Fukomys_kafuensis",21.3713054656982,810.069580078125,317.548706054688,122.681632995605,21.3706912994385,809.979736328125,317.505523681641,122.693435668945,21.3082962036133,316.349548339844,811.306762695312,122.463104248047
"Fukomys_mechowi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fukomys_ochraceocinereus",24.1034240722656,1499.14379882812,84.8988265991211,58.7167320251465,24.1034469604492,1499.12341308594,84.8629760742188,58.7149124145508,24.1073246002197,84.9191589355469,1498.65002441406,58.7352752685547
"Fukomys_zechi",27.8103904724121,1182.34326171875,161.799240112305,82.5990447998047,27.8104095458984,1182.22973632812,161.774291992188,82.5996246337891,27.8104400634766,161.44450378418,1180.42114257812,82.5198287963867
"Funisciurus_anerythrus",24.3386917114258,1662.81860351562,63.6358947753906,49.208869934082,24.3395557403564,1663.14892578125,63.6090698242188,49.2149658203125,24.3403091430664,63.6761436462402,1662.6806640625,49.2523193359375
"Funisciurus_bayonii",22.44801902771,1426.61328125,82.3964538574219,72.4251861572266,22.4480171203613,1426.60388183594,82.3418655395508,72.4240341186523,22.4493770599365,82.428092956543,1426.015625,72.4447021484375
"Funisciurus_carruthersi",19.138162612915,1385.78955078125,33.0024452209473,41.6329765319824,19.1387481689453,1385.82360839844,32.8608093261719,41.5920906066895,19.1855335235596,32.9615745544434,1386.62890625,41.5659332275391
"Funisciurus_congicus",23.5827026367188,1349.28466796875,113.361427307129,66.8938217163086,23.5828800201416,1349.17834472656,113.330291748047,66.8922882080078,23.5839443206787,113.351608276367,1348.71472167969,66.9191055297852
"Funisciurus_duchaillui",25.1937561035156,1786.41174316406,101.107803344727,70.443733215332,25.1895656585693,1786.76318359375,101.077453613281,70.4353790283203,25.0980472564697,101.261543273926,1799.58203125,70.2847900390625
"Funisciurus_isabella",24.1791286468506,1777.42248535156,81.3821334838867,60.1690673828125,24.1801605224609,1777.8427734375,81.3654403686523,60.1741104125977,24.1792812347412,81.385139465332,1778.03149414062,60.1932792663574
"Funisciurus_lemniscatus",24.247486114502,1735.9443359375,100.568283081055,64.5095748901367,24.2487716674805,1736.046875,100.579223632812,64.518684387207,24.2522144317627,100.565895080566,1735.94262695312,64.5357055664062
"Funisciurus_leucogenys",25.3483066558838,1875.42126464844,101.216659545898,66.0926895141602,25.3540859222412,1879.98168945312,101.167465209961,66.0870895385742,25.3504581451416,101.223205566406,1878.66516113281,66.1439971923828
"Funisciurus_pyrropus",24.573616027832,1700.97900390625,94.9872055053711,64.364616394043,24.5760726928711,1702.11901855469,94.9603958129883,64.3882369995117,24.5816097259521,95.0419311523438,1701.53259277344,64.44091796875
"Funisciurus_substriatus",27.3843612670898,1074.82067871094,180.917266845703,92.9542007446289,27.3844871520996,1074.77795410156,180.894958496094,92.9519729614258,27.3890972137451,180.923950195312,1073.2822265625,92.9783782958984
"Galago_gallarum",26.4609489440918,430.415374755859,125.674095153809,100.479644775391,26.4611377716064,430.392517089844,125.649604797363,100.470512390137,26.4662017822266,125.49772644043,429.973114013672,100.490158081055
"Galago_matschiei",19.4521732330322,1394.96057128906,38.4242172241211,38.825065612793,19.4561386108398,1394.60791015625,38.2988548278809,38.7846870422363,19.7612953186035,38.1907920837402,1375.30798339844,38.9216117858887
"Galago_moholi",21.5704288482666,923.172485351562,238.081268310547,100.062194824219,21.5705890655518,923.127075195312,238.056625366211,100.058151245117,21.5718898773193,238.044204711914,923.051513671875,100.050888061523
"Galago_senegalensis",25.5759468078613,865.921447753906,188.574295043945,104.548080444336,25.5762748718262,866.06884765625,188.526748657227,104.547828674316,25.5787029266357,188.58122253418,866.059875488281,104.548599243164
"Galagoides_cocos",26.178295135498,979.157165527344,137.411102294922,66.2527313232422,26.1757850646973,978.365356445312,137.390594482422,66.2468414306641,26.0068798065186,137.493133544922,939.938232421875,64.3885498046875
"Galagoides_demidoff",24.4687232971191,1650.90673828125,82.1081771850586,58.7270469665527,24.4703731536865,1651.58740234375,82.0843963623047,58.7428817749023,24.4739437103271,82.1267547607422,1651.24353027344,58.7850570678711
"Galagoides_granti",24.1663379669189,959.148986816406,228.675064086914,91.9544067382812,24.1680736541748,959.129760742188,228.620880126953,91.9413757324219,24.1702690124512,228.689498901367,957.412658691406,92.0099716186523
"Galagoides_orinus",18.7915458679199,1069.30187988281,160.072128295898,91.0840225219727,18.8589706420898,1066.76037597656,159.958786010742,90.9898147583008,20.3350868225098,160.684768676758,1038.11950683594,91.4608917236328
"Galagoides_rondoensis",24.0401268005371,1060.93994140625,140.193084716797,80.1976089477539,24.1453628540039,1056.267578125,140.185882568359,80.2114486694336,25.0125999450684,139.359420776367,1021.91046142578,79.1077499389648
"Galagoides_thomasi",24.1083869934082,1615.12768554688,83.4485931396484,60.6323928833008,24.1106967926025,1615.83056640625,83.4394149780273,60.6489334106445,24.1149997711182,83.4892272949219,1615.4736328125,60.6830673217773
"Galagoides_zanzibaricus",24.1822776794434,1238.23034667969,160.720993041992,73.7635879516602,24.2024803161621,1238.14990234375,160.657638549805,73.72998046875,24.5669593811035,161.300567626953,1190.31677246094,73.9176559448242
"Gazella_cuvieri",16.8353881835938,242.614349365234,682.195007324219,49.1544647216797,16.840669631958,242.406753540039,682.180480957031,49.1551933288574,17.0242462158203,681.652099609375,238.784576416016,49.3879814147949
"Gazella_dorcas",24.5823135375977,62.8479347229004,624.6142578125,82.9221878051758,24.5819625854492,62.8382720947266,624.572875976562,82.921875,24.5817985534668,624.460693359375,63.0016632080078,82.9274139404297
"Gazella_leptoceros",22.2723350524902,50.6784934997559,859.584899902344,47.9599494934082,22.2722282409668,50.6541481018066,859.580261230469,47.9613380432129,22.264720916748,859.254821777344,50.9030418395996,47.9210052490234
"Gazella_spekei",25.2386684417725,156.273406982422,177.151458740234,108.889350891113,25.2426338195801,156.306335449219,176.997665405273,108.890533447266,25.235445022583,177.044036865234,156.634429931641,108.843368530273
"Genetta_abyssinica",23.0900688171387,644.053649902344,209.344711303711,90.485107421875,23.0922336578369,643.849304199219,209.283660888672,90.4512252807617,23.0806865692139,208.925735473633,645.000915527344,90.442512512207
"Genetta_angolensis",21.5213832855225,1065.978515625,193.806610107422,101.011367797852,21.5217990875244,1065.95471191406,193.780899047852,101.00806427002,21.5301456451416,193.815933227539,1065.13928222656,101.006759643555
"Genetta_bourloni",25.2185668945312,2507.0927734375,85.9114837646484,64.4216537475586,25.2187595367432,2507.37451171875,85.8743286132812,64.4194564819336,25.224458694458,86.1711807250977,2503.50244140625,64.5348129272461
"Genetta_cristata",25.9050846099854,2593.41381835938,94.1015930175781,67.6702270507812,25.9117088317871,2601.99584960938,94.0079879760742,67.6038970947266,25.9155387878418,94.3794097900391,2593.65991210938,67.6548767089844
"Genetta_genetta",23.8655300140381,524.176147460938,321.196166992188,101.384727478027,23.8648891448975,524.109313964844,321.179962158203,101.375717163086,23.8646392822266,321.139831542969,524.150146484375,101.364799499512
"Genetta_johnstoni",25.6463871002197,2283.24340820312,99.2149047851562,70.5272521972656,25.6473922729492,2283.23876953125,99.1913681030273,70.5548782348633,25.6427116394043,99.2664947509766,2280.9091796875,70.6470565795898
"Genetta_maculata",23.3987884521484,1099.90380859375,162.377166748047,84.4744186401367,23.3995246887207,1100.11926269531,162.335205078125,84.4653625488281,23.4003791809082,162.359268188477,1099.88403320312,84.4681930541992
"Genetta_pardina",26.6852340698242,1356.677734375,170.407165527344,96.9651260375977,26.6854114532471,1357.23168945312,170.305557250977,97.0071411132812,26.6851673126221,170.356842041016,1357.16442871094,97.0396881103516
"Genetta_piscivora",23.4279975891113,1746.23608398438,42.0560188293457,31.3156070709229,23.4277248382568,1746.24462890625,42.0056037902832,31.3126945495605,23.4051742553711,42.0716133117676,1746.62609863281,31.3906192779541
"Genetta_poensis",25.6838665008545,1724.01171875,111.605903625488,58.3650856018066,25.683910369873,1723.98217773438,111.607460021973,58.3823509216309,25.6996803283691,111.847671508789,1717.49096679688,58.5968132019043
"Genetta_servalina",23.9772834777832,1620.6494140625,69.8794708251953,50.2494659423828,23.9776954650879,1620.68566894531,69.8502807617188,50.2489624023438,23.9823436737061,69.89404296875,1620.06616210938,50.2854995727539
"Genetta_thierryi",26.3605289459229,1280.14111328125,170.634689331055,96.0846862792969,26.3610286712646,1280.48791503906,170.567749023438,96.1068954467773,26.3627796173096,170.606491088867,1280.6005859375,96.1303100585938
"Genetta_tigrina",16.4965171813965,579.060852050781,362.484344482422,43.8867797851562,16.4996280670166,579.195434570312,362.219116210938,43.8461265563965,16.4961624145508,362.495086669922,578.033081054688,43.8737258911133
"Genetta_victoriae",23.3605270385742,1704.63012695312,47.1262588500977,37.1926460266113,23.3607330322266,1704.60803222656,47.0713653564453,37.1858100891113,23.3757991790771,47.140453338623,1702.56958007812,37.2513999938965
"Georychus_capensis",16.2010059356689,594.262084960938,362.372009277344,51.2584991455078,16.2045993804932,594.092224121094,362.115509033203,51.1958465576172,16.2774620056152,362.784423828125,591.271240234375,51.1747665405273
"Gerbilliscus_afra",17.0745220184326,338.033569335938,410.845855712891,45.8871841430664,17.0733966827393,338.316833496094,410.506195068359,45.8755302429199,17.0390186309814,410.240417480469,338.144622802734,45.6449890136719
"Gerbilliscus_boehmi",20.9745311737061,1084.38134765625,171.752151489258,95.5747604370117,20.9745903015137,1084.37683105469,171.716613769531,95.5680847167969,20.982364654541,171.64778137207,1085.212890625,95.5688247680664
"Gerbilliscus_brantsii",19.9887046813965,504.785217285156,424.616180419922,89.7213821411133,19.9887733459473,504.817779541016,424.587707519531,89.7159576416016,19.9888076782227,424.425445556641,504.981536865234,89.6939010620117
"Gerbilliscus_gambiana",27.6085319519043,734.494018554688,259.718322753906,138.714538574219,27.605110168457,734.645935058594,259.442718505859,138.753356933594,27.6041030883789,259.347900390625,735.420166015625,138.738708496094
