"Binomial","HumPopDen_5Km","PctPAOverlap","MidLat","PrimaryBiome","CoefVarEVI_5Km","GeogRangeIUCN"
"Atlantoxerus_getulus",36.0667114257812,0.0136845826141247,31.3514413788454,12,4877172.5,301978.839941335
"Bathyergus_janetta",1.74348545074463,0.104146813411899,-30.2301316410439,13,28158760,12034.8372145937
"Bdeogale_crassicauda",59.2041358947754,0.117185372144101,-12.2148912988763,7,73362376,1497517.78999888
"Bdeogale_jacksoni",383.725952148438,0.0816538574087697,0.462144704653926,7,1329622.875,63953.3727311526
"Bdeogale_nigripes",28.8877124786377,0.0644281152867898,2.05853141512416,1,7736496,2110590.77422376
"Bdeogale_omnivora",146.936218261719,0.00679081468959546,-3.12680692460277,1,37346388,28493.0085697963
"Beamys_hindei",109.840003967285,0.162876025774246,-7.7455285753789,7,84946448,337356.588756171
"Beatragus_hunteri",22.8416996002197,0.00530973742520765,-1.34966499498227,7,755.953002929688,10578.2524339954
"Bunolagus_monticularis",2.76910018920898,0,-31.8181865080685,13,1525.61657714844,45473.9251158724
"Calcochloris_obtusirostris",54.5228805541992,0.0648707676178693,-23.1379655512785,7,21415640,115455.28359286
"Calcochloris_tytonis",80.5532760620117,0,2.77576651059212,7,1140.62890625,312.206861823975
"Canis_adustus",65.5631103515625,0.0815381254700504,-2.17586632279832,7,39133452,10714383.8492599
"Canis_mesomelas",48.8801612854004,0.0760788502936201,-24.8447107090642,7,15282865,6453409.87276452
"Canis_simensis",142.447982788086,0.368994930464861,6.93279902144839,10,1280.23315429688,6131.38303942686
"Capra_walie",112.09831237793,0.295055923586117,13.3041521765835,10,1365.49096679688,844.923837520361
"Caracal_aurata",49.721794128418,0.0535068843643009,-0.547102303172249,1,15001348,4042047.60574581
"Cardioderma_cor",55.9110984802246,0.0411858692691746,5.33496533163319,7,18037076,2246034.19451996
"Carpitalpa_arendsi",68.7065353393555,0.0508858583249183,-19.2206822452386,10,936.9619140625,9827.83393101428
"Casinycteris_argynnis",27.7774829864502,0.0563929530312444,-0.916102518050299,1,9837714,1707684.63140596
"Cephalophus_adersi",241.928070068359,0,-1.68247432935807,1,65210600,5016.89856801108
"Cephalophus_dorsalis",53.0336837768555,0.0508077975648984,-1.3304315684381,1,12222902,3569429.30902999
"Cephalophus_harveyi",104.594787597656,0.0797536797647118,-6.54780952727386,7,23411882,349798.996692686
"Cephalophus_jentinki",30.190486907959,0.108808189768278,5.76474053938046,1,989139.75,59693.1004069502
"Cephalophus_natalensis",56.732048034668,0.115127180090478,-16.949334456389,7,13629153,897289.182895733
"Cephalophus_nigrifrons",46.6174087524414,0.0467543040470034,-2.23543114475279,1,8914140,3191995.27030381
"Cephalophus_rufilatus",72.2076797485352,0.0804571149486155,8.87883244870267,7,9033447,2928977.47844663
"Cephalophus_silvicultor",61.9287147521973,0.0648650246939587,-0.633414108469967,7,19922784,6159623.6475595
"Cephalophus_spadix",104.852203369141,0.573599546419253,-7.84832686737925,1,13878784,6572.38858468831
"Cephalophus_weynsi",51.9768371582031,0.0665633968360834,-0.225327547521503,1,45882488,1484365.37368248
"Cephalophus_zebra",27.6874866485596,0.10277854221783,5.76474053938046,1,972423.9375,58893.2549104153
"Ceratotherium_simum",45.0829277038574,0.0750478986916554,-23.5802811968912,7,32885162,4638974.99557634
"Cercocebus_agilis",29.9000663757324,0.0754977656870362,3.07900356376936,1,2711039.25,1052415.08190891
"Cercocebus_atys",75.1775817871094,0.0309795933690803,8.35923280987878,1,17299526,316365.524708793
"Cercocebus_chrysogaster",17.6630973815918,0.0740718014659124,-2.51748190855216,1,30718586,230492.490059557
"Cercocebus_galeritus",40.4717445373535,0.31293336019807,-1.98607084703719,1,1411.92321777344,202.268189851668
"Cercocebus_lunulatus",151.984283447266,0.13922661193338,6.32799729628211,1,10864064,120645.743347846
"Cercocebus_sanjei",80.1371688842773,0.585641773030578,-7.79273438648919,7,988.743225097656,188.105573334282
"Cercopithecus_ascanius",64.2854385375977,0.0490159987168567,-2.42236276405923,7,10480306,2618297.2502869
"Cercopithecus_campbelli",79.7599716186523,0.0148133079378175,8.63663836319966,1,18445952,278658.716268109
"Cercopithecus_denti",58.6242218017578,0.108701731990386,0.846096337725093,1,10430043,408498.007138836
"Cercopithecus_dryas",10.5401973724365,0,0.364002466463789,1,271.097076416016,3513.01361752502
"Cercopithecus_hamlyni",43.8688774108887,0.131943978429651,-0.762561758874307,1,708433.5,238303.269314497
"Cercopithecus_mitis",83.5125350952148,0.0935997426304694,-6.76621797477575,7,21911812,2306684.40061905
"Cercopithecus_neglectus",41.1869430541992,0.0564753627920861,0.0967996743730302,1,9965816,2289688.14945811
"Chaerephon_aloysiisabaudiae",44.9210929870605,0.0707479165645247,2.09816759260109,1,15933047,1117200.74138612
"Chaerephon_ansorgei",70.4585876464844,0.0815684089827569,-1.38912666174637,7,57722284,5633242.36486836
"Chaerephon_bemmeleni",180.561431884766,0.0918086427266037,-1.72971568737102,7,261052656,671183.840334136
"Chaerephon_bivittatus",78.2185592651367,0.0926063078112873,-4.58802708078025,7,60463112,1892463.62796482
"Chaerephon_chapini",57.2413940429688,0.0910097363603544,-8.23630239360225,7,71206072,4301386.96453115
"Chaerephon_gallagheri",9.25911712646484,0,-3.17297370133951,7,562.709533691406,312.285092657605
"Chaerephon_major",95.7136764526367,0.077224698634322,10.8968141733133,7,15785418,1758728.85117738
"Chaerephon_nigeriae",53.6844902038574,0.0896516760769754,-14.4950299149502,7,14852725,4801730.23894777
"Chaerephon_pumilus",105.60823059082,0.0706594564152447,-5.44512409802416,7,45413176,7240272.01432599
"Chaerephon_russatus",66.3772888183594,0.0358562446323692,3.12201117721636,1,12710215,431869.045209019
"Chlorocebus_aethiops",96.0770416259766,0.0885074277963211,10.5943631970251,7,15128339,1146190.63402642
"Chlorocebus_cynosuros",41.7679252624512,0.061049221889132,-10.619561384607,7,17492236,3083225.50875733
"Chlorocebus_djamdjamensis",334.539886474609,0.210761319051563,6.77547361152302,10,733.217346191406,9145.3939920217
"Chlorocebus_pygerythrus",56.2696304321289,0.0689560373304297,-12.9284459875525,7,62152088,4577353.0297679
"Chlorocebus_sabaeus",68.0116195678711,0.0484407241123598,11.6522459140516,7,9301258,1517134.02574714
"Chlorocebus_tantalus",82.2196960449219,0.0781128119470287,8.10182595669512,7,26734576,3988610.22676795
"Chlorotalpa_duthieae",172.470626831055,0,-33.8867828132206,12,49795408,10913.5316326609
"Chlorotalpa_sclateri",30.2890243530273,0.000744387932394095,-30.1140218824077,10,1347.306640625,91864.9917616643
"Chrysochloris_stuhlmanni",213.388473510742,0.138826935179743,0.549428194439286,1,124917296,106059.668007955
"Chrysochloris_visagiei",0.119264505803585,0,-31.4392345119514,13,1319.98071289062,366.475870500143
"Chrysospalax_trevelyani",86.7196960449219,0,-31.9930294360806,10,15854554,40306.4138190511
"Chrysospalax_villosus",131.839935302734,0,-29.222614911953,10,916428.75,44475.3570797517
"Cistugo_lesueuri",NA,NA,NA,NA,NA,NA
"Civettictis_civetta",67.6876373291016,0.0739588889623733,-0.803814424913982,7,32465644,15260298.1320958
"Cloeotis_percivali",48.7783088684082,0.00839357576373507,-22.2962482603461,7,18979078,528460.141171369
"Coleura_afra",69.4065170288086,0.0627568604621697,6.24862362519739,7,97046800,2700075.42920944
"Colobus_angolensis",47.1013603210449,0.0611794832643619,-4.78790926385329,7,6854464.5,2295476.763657
"Colobus_guereza",70.9214935302734,0.0809911019864996,4.2198097638418,7,22821154,3050585.90439796
"Colobus_polykomos",72.8444442749023,0.0302625158597257,8.28825649401334,1,14451767,341043.373724615
"Colomys_goslingi",116.564422607422,0.0847982690126218,0.322704265173426,1,16913402,904776.052231179
"Congosorex_phillipsorum",10.3050966262817,0,-7.46387049534857,7,661.676940917969,85.6225078529161
"Congosorex_polli",151.190124511719,0,-6.56579853544358,7,824.24853515625,327.8242854767
"Congosorex_verheyeni",8.94049167633057,0.173199796513014,2.06185225973746,1,315905.90625,145308.85281744
"Connochaetes_gnou",53.2016220092773,0.000680472514164764,-29.0113488127691,10,3691950.75,403590.648039461
"Connochaetes_taurinus",22.3571186065674,0.112973044935871,-20.8933932073236,7,6448106.5,3087760.39024896
"Cricetomys_emini",90.3077239990234,0.0477670244652886,0.0679842603317097,1,44052600,3732493.1207929
"Cricetomys_gambianus",90.7624435424805,0.075844056056966,9.15449583263659,7,10353142,4141042.4389447
"Crocidura_aleksandrisi",28.822717666626,0,32.0628861900182,12,20644060,42683.8717119151
"Crocidura_allex",121.587303161621,0.265166221164093,-3.06180227865272,1,61942048,6661.28143007963
"Crocidura_ansellorum",15.3052806854248,0,-11.2161136587676,7,540.655822753906,2208.85265140608
"Crocidura_attila",40.3995323181152,0.0729626102210185,4.9091258973561,7,2315641.75,830715.104119777
"Crocidura_baileyi",188.167831420898,0.0238516294881865,10.7934120069517,10,1121.08068847656,19271.5501589262
"Crocidura_bottegi",123.514450073242,0.0450826098208609,5.19038473672044,10,538746.9375,48806.5136663282
"Crocidura_bottegoides",178.871810913086,0.294126664758773,7.62014009661877,10,953.025268554688,10830.0256708722
"Crocidura_caliginea",22.2187042236328,0.146836432702526,1.54357531206456,1,295.555389404297,76479.2636715135
"Crocidura_canariensis",117.833839416504,0,28.4038603491816,10,243182880,2479.8863132196
"Crocidura_cinderella",43.7236404418945,0.112226364337437,15.0168814031011,7,4444125,839371.855251328
"Crocidura_congobelgica",20.9531879425049,0.153860416281414,1.36870220602348,1,284.860321044922,99831.3102349511
"Crocidura_cyanea",42.0974311828613,0.0422016203581536,-22.7275557591542,7,9257674,2725072.4255383
"Crocidura_denti",45.1087226867676,0.0633754111187584,3.45523869958626,1,8770645,1196038.15214237
"Crocidura_desperata",99.6564025878906,0.0232388170743038,-8.17858699639486,1,738.033264160156,16890.687987199
"Crocidura_dolichura",112.674423217773,0.0697144769003417,2.21032162720649,1,10837174,1488528.97487188
"Crocidura_elgonius",355.887329101562,0.0840622147920401,0.216712395329627,1,1784665.75,83847.6772982944
"Crocidura_fischeri",80.392448425293,0.00114374295701792,-1.82550456059566,7,1655.74731445312,3168.55233967912
"Crocidura_flavescens",99.7553176879883,0.000965915922370379,-30.4794535311102,10,23211754,292163.803076428
"Crocidura_floweri",1483.71887207031,0.00103725239512343,30.8679689571735,9,60312480,30500.9527427393
"Crocidura_foxi",66.5191879272461,0.0838592643981558,9.63264106388999,7,8760157,1660078.4689145
"Crocidura_fulvastra",48.1131973266602,0.0992415043831635,11.584546197442,7,4217716,4336348.88420614
"Crocidura_fumosa",137.303176879883,0.231619763217754,-0.0819316603531464,1,623962.3125,18541.1889649898
"Crocidura_fuscomurina",56.5989036560059,0.0904131896802057,0.525123742838108,7,33714612,9829229.26456859
"Crocidura_glassi",191.593673706055,0.246888160259135,7.60668524336464,10,998198.4375,11900.9028969911
"Crocidura_gracilipes",NA,NA,NA,NA,NA,NA
"Crocidura_grandiceps",1001.70764160156,0.0156369871241142,7.29713568316393,1,25879362,34047.1491187341
"Crocidura_greenwoodi",29.7133674621582,0,2.37953637135499,7,694.780700683594,51685.8787993959
"Crocidura_harenna",32.9176139831543,1.93723790764021,6.71714320533217,10,964.277954101562,107.925404851134
"Crocidura_hildegardeae",84.4952926635742,0.0917050113193124,-0.445670152004256,7,105069632,2340544.27807859
"Crocidura_hirta",40.4879379272461,0.0997470848113095,-16.0144659807224,7,41116272,4044014.03883202
"Crocidura_jacksoni",169.790863037109,0.0942927418431501,-0.598666913322809,7,196230832,911505.03175214
"Crocidura_kivuana",248.775665283203,0.398947414625675,-2.27195219526126,1,571.004943847656,1217.1549629398
"Crocidura_lamottei",107.427803039551,0.0509347519711465,9.69192065773659,7,15764426,1559815.80304394
"Crocidura_lanosa",322.808441162109,0.25751450166612,-2.25382433001539,1,1124689.875,4797.25154035337
"Crocidura_latona",24.6715450286865,0.10966111460545,1.0091647444694,1,280.532104492188,145294.01942353
"Crocidura_littoralis",56.1809730529785,0.0627606717326052,0.511943708820635,1,44552928,1900103.40008868
"Crocidura_longipes",134.808990478516,0,11.531577175372,7,1149.22509765625,806.229191474954
"Crocidura_lucina",163.779434204102,0.38967936330291,7.61527927717279,10,1110.64001464844,5552.60126813566
"Crocidura_ludia",24.3264865875244,0.0439045402309904,2.05191667204641,1,7805330.5,496220.886674925
"Crocidura_luna",93.5289688110352,0.0816013178242484,-7.70872517919912,7,117732272,1833268.96078253
"Crocidura_lusitania",32.2290725708008,0.0639607518732739,16.3564551358689,7,2714801.25,2052707.84410459
"Crocidura_macarthuri",27.6966743469238,0.0175091468725552,1.22465482639339,7,4088411,467262.62238929
"Crocidura_macmillani",153.406936645508,0.0497071426644633,7.11054185713836,10,541.360229492188,22024.3964571836
"Crocidura_macowi",23.127462387085,0,2.13651187537774,1,1165.03857421875,284.991051431962
"Crocidura_manengubae",235.014450073242,0.0162760717618149,5.68765119117704,1,535.774780273438,4975.64442321931
"Crocidura_maquassiensis",105.351577758789,0.00358933339123042,-24.6466878490481,7,7721324,334700.905247946
"Crocidura_mariquensis",37.0889053344727,0.0598137202160843,-17.722241632953,7,10364113,2082090.81098646
"Crocidura_maurisca",62.140983581543,0.0751838458394284,-0.0180864729086993,1,14995109,572595.605395109
"Crocidura_monax",247.277008056641,0.261823264633544,-3.31944995879478,1,29414758,7200.83630995234
"Crocidura_montis",212.230117797852,0.219168106282017,-0.146779128105875,1,872.808288574219,21776.0715698606
"Crocidura_mutesae",71.5698547363281,0.0369245565882443,3.2389945185774,1,145201.703125,27558.6696824373
"Crocidura_nana",57.2020683288574,0.0910890555373221,9.05770760153345,7,2057.16552734375,117.150121674514
"Crocidura_nanilla",52.7728462219238,0.0442446368530439,14.0221887028695,7,14279431,757818.830765455
"Crocidura_nigrofusca",62.7904510498047,0.0846595490363907,-6.65502192194282,7,81430280,3815128.64967134
"Crocidura_nimbae",79.2389755249023,0.122876120447736,7.06178910325281,1,12873366,45466.7999298882
"Crocidura_niobe",243.311065673828,0.249864125085135,-3.46545000844086,1,2322185.75,20326.8047156655
"Crocidura_olivieri",70.873908996582,0.0757395015670053,1.31737340976535,7,31109984,15840910.3014103
"Crocidura_pachyura",185.265258789062,0.0119822242158247,36.5605699400683,12,50387768,64302.2211970609
"Crocidura_parvipes",55.0033569335938,0.0785117513830253,-2.32663427702793,7,54421180,5594890.99833131
"Crocidura_pasha",42.8816871643066,0.00707760690507091,14.2419749914582,7,3482234.75,548549.26445977
"Crocidura_phaeura",287.658111572266,0,5.97365134754516,1,805.892150878906,897.110324245598
"Crocidura_picea",163.813415527344,0.0182595007173194,6.16955476810747,1,581.90869140625,6186.95280043598
"Crocidura_pitmani",9.67282009124756,0.136673010516216,-12.5023026783011,7,1227803.25,36530.0950205617
"Crocidura_planiceps",192.669616699219,0.0211132033525129,11.2087627664135,7,2829613.25,479968.226530975
"Crocidura_polia",30.6955242156982,0,2.42228768721709,1,327.912963867188,77.1573086214881
"Crocidura_raineyi",55.1577072143555,0,0.95969112993313,7,962.187561035156,127.37236414619
"Crocidura_ramona",197.487594604492,0,30.670568738067,10,936.258605957031,1511.00515359716
"Crocidura_religiosa",2095.02514648438,0.00032358920336717,30.5352819221245,9,1902.94079589844,23650.0265742917
"Crocidura_roosevelti",61.8822555541992,0.0531343508407589,-1.76406910209279,7,98105920,1976063.13544317
"Crocidura_selina",286.924285888672,0.00424610770028108,0.926744070487815,7,4785642,28965.9151400219
"Crocidura_silacea",98.0875244140625,0.00970749753048547,-22.8952137115101,7,2436717.75,339606.763085597
"Crocidura_smithii",53.1249008178711,0.173274317463515,8.82309528275869,7,1213791.5,185984.4558114
"Crocidura_somalica",18.5915336608887,0.0867289967620659,5.77196659559541,7,10120166,175965.750860614
"Crocidura_stenocephala",283.910369873047,0.162740888355176,-1.1494305218186,1,586.146606445312,1374.89087741905
"Crocidura_tansaniana",184.791580200195,0.0947280448989495,-4.86665932063768,1,719.392700195312,4971.37725558387
"Crocidura_tarella",365.00341796875,0.349693705138217,-1.10671484230686,1,648.458190917969,2060.53148409907
"Crocidura_tarfayensis",14.4061613082886,0.076706858862633,25.6760047300838,13,10478701,267266.757192119
"Crocidura_telfordi",47.0425872802734,0.373663148848557,-7.74584158297205,1,736.581665039062,4256.99743664556
"Crocidura_thalia",188.015884399414,0.0291343626930902,8.57256399807893,10,2538952.25,161503.204569151
"Crocidura_theresae",108.774749755859,0.0534655038788794,7.04004488525925,1,14219821,270563.697765253
"Crocidura_turba",61.2968673706055,0.0812934736272883,-4.08253491292995,7,67241560,4878103.9856943
"Crocidura_ultima",461.834899902344,0.0564754046700848,-0.407810115909989,1,661.373779296875,1277.46852649109
"Crocidura_usambarae",179.517379760742,0.108712137960331,-4.62124172074341,1,882.623107910156,5471.90936957364
"Crocidura_viaria",49.5013847351074,0.0818710023476635,12.8316125164015,7,5897473.5,8203534.84361229
"Crocidura_voi",60.7575836181641,0.0885278827767294,9.55398720176979,7,8480460,3003725.29509823
"Crocidura_whitakeri",129.939010620117,0.0120537978718756,33.7417969012757,12,14435920,759432.734566711
"Crocidura_xantippe",44.6582298278809,0.532236978743076,-3.76125236009805,7,1698430.125,26975.2204817487
"Crocidura_yankariensis",37.2374267578125,0.0626828253778122,8.23195628165519,7,12384538,1389106.24217212
"Crocidura_zaphiri",514.009216308594,0.0371428790538167,0.305314090365679,7,12682412,9993.16965018864
"Crocidura_zimmeri",69.4546432495117,2,-9.00987992386533,7,478.195861816406,643.732335202579
"Crocuta_crocuta",61.6982002258301,0.0769335634087769,-1.10395196160522,7,32906402,14471905.1424253
"Crossarchus_alexandri",40.2646141052246,0.059955589987008,-0.158478982480455,1,20887078,1412932.50271294
"Crossarchus_ansorgei",17.75954246521,0.0554174525556034,-1.46411194933324,1,17148476,602126.502766795
"Cryptochloris_zyli",10.1135416030884,0,-31.9139210604468,13,42275764,2120.38641671913
"Cryptomys_hottentotus",32.127513885498,0,-32.014125685362,13,8124228.5,427909.487935908
"Ctenodactylus_gundi",23.8725109100342,0.00124471646942542,33.1799887669858,13,780.044494628906,132731.692296039
"Ctenodactylus_vali",6.80927610397339,0,31.3199670566862,13,686019.0625,57358.2009436851
"Cynictis_penicillata",21.9449863433838,0.0702114655692206,-25.8336751594722,13,7420078,2252374.38749772
"Damaliscus_lunatus",22.7327461242676,0.160793664460548,-14.1919343250845,7,13550806,1840650.54849426
"Damaliscus_pygargus",75.7007369995117,0.000584295590936578,-28.3949524124509,10,5749313,395523.694499572
"Dasymys_foxi",188.188812255859,0.0923493989246231,9.99169579950974,7,812.156921386719,51938.2579954147
"Dasymys_incomtus",70.5488815307617,0.0706421474701513,-8.21802876282478,7,61733516,6435516.15220115
"Dasymys_montanus",186.214309692383,0.769321261016054,0.374760899001052,10,1158.08422851562,1879.35386339235
"Dasymys_rufulus",149.586608886719,0.0504832795923413,8.70829615019088,7,20251602,1666893.48206454
"Delanymys_brooksi",358.011779785156,0.524079279771738,-1.65874402363526,1,2442715,3946.31649641248
"Dendrohyrax_arboreus",87.1885452270508,0.114532962459444,-8.20788989804964,7,137219808,2446114.40607614
"Dendrohyrax_dorsalis",75.2585678100586,0.0650555099089039,0.758858096965944,1,19552760,3057808.98159214
"Dendrohyrax_validus",150.33447265625,0.132004168473875,-8.2685941788988,1,23648894,37809.8844936246
"Dendromus_insignis",318.462554931641,0.148470942082096,-1.66171492892875,1,14684557,26896.8669169742
"Dendromus_kahuziensis",256.953033447266,1,-2.19767320359717,1,675.732543945312,122.945380145193
"Dendromus_kivu",333.033020019531,0.19151271435368,-1.47588793642509,1,7360095,27532.3424557512
"Dendromus_lachaisei",120.524116516113,0.0245423927756645,6.9122290915342,1,9186720,20329.9874426238
"Dendromus_lovati",283.965911865234,0.0125735312148241,10.8132609954489,10,1033.76818847656,38666.7343570659
"Dendromus_melanotis",55.3309059143066,0.0714571362105512,-19.9855806712704,7,23960380,4305598.26861371
"Dendromus_mesomelas",66.2390747070312,0.03791288338335,-30.715691226668,7,12971213,588635.036780113
"Dendromus_messorius",77.1310882568359,0.0823201164147575,-0.633262854951377,7,35176276,60941.4293184143
"Dendromus_mystacalis",80.6923370361328,0.0486486022500336,-17.547045277699,7,68305488,2937067.56269476
"Dendromus_nyikae",35.2148704528809,0.0489597523505531,-13.6074518502367,7,21990576,2375792.29272896
"Dendromus_ruppi",140.967300415039,0,4.02303848252497,1,598.450012207031,1606.40780785238
"Dendromus_vernayi",13.6239767074585,0,-11.4161493696908,7,421.979553222656,318.138087481894
"Dendroprionomys_rousseloti",2767.19165039062,0,-4.23336306163923,7,12669405,281.749406326348
"Desmodilliscus_braueri",23.768045425415,0.0889283034449222,16.0718101689639,7,2625754,3380204.82597393
"Desmomys_harringtoni",187.232055664062,0.0051328035032788,9.4700836555947,10,1195371.5,265251.688283506
"Desmomys_yaldeni",152.557540893555,0,7.50734379003845,10,460.714324951172,9679.52676157498
"Diceros_bicornis",40.972785949707,0.0731041746815161,-17.0398240603765,7,39030136,7172352.04051031
"Dologale_dybowskii",73.47216796875,0.0780173107687969,3.91844174701126,7,32815768,484539.134757865
"Dorcatragus_megalotis",18.5582714080811,0,10.4000088102205,13,984.136535644531,50718.4825263252
"Eidolon_helvum",76.7783432006836,0.059983085251694,-2.7618334317193,7,38282152,11801692.1346273
"Elephantulus_brachyrhynchus",57.6885566711426,0.0885839328529979,-13.0317242931327,7,63337272,3874147.19891292
"Elephantulus_edwardii",9.46446132659912,2.05522125859239e-07,-32.459250999105,13,1517078.875,193798.080166098
"Elephantulus_fuscipes",90.5398254394531,0.0646771639743706,3.50698975123697,7,4124286.75,150897.65577057
"Elephantulus_fuscus",59.8641014099121,0.0292343091338606,-16.7486073719627,7,501433.375,155038.173488726
"Elephantulus_myurus",52.0304908752441,0.0223647919712331,-23.4623359450221,7,3383459,968379.599591669
"Elephantulus_pilicaudus",0.771135568618774,0,-31.5618953985194,13,1516.32629394531,28388.8623866815
"Elephantulus_revoilii",10.8055124282837,0,9.73275714896995,7,6055615.5,124780.547466421
"Elephantulus_rozeti",78.2728805541992,0.00894650494754829,33.1611354138407,12,3560147,730304.783860708
"Elephantulus_rufescens",64.1751327514648,0.0731227777383823,0.297580006408543,7,18958942,1493641.12691775
"Elephantulus_rupestris",5.02020359039307,0.0241332171053984,-28.6933904387363,13,965861,557904.436258675
